Day,Site,Product,Reseller,Quantity
23,17,Flavour,A,0
23,17,Flavour,B,0
23,17,Flavour,C,0
23,17,Flavour,D,0
23,18,Sugar,A,0
23,18,Sugar,B,0
23,18,Sugar,C,0
23,18,Sugar,D,0
23,18,PowderMilk,A,0
23,18,PowderMilk,B,0
23,18,PowderMilk,C,0
23,18,PowderMilk,D,0
23,18,Flavour,A,15
23,18,Flavour,B,0
23,18,Flavour,C,0
23,18,Flavour,D,0
23,19,Sugar,A,0
23,19,Sugar,B,0
23,19,Sugar,C,0
23,19,Sugar,D,0
23,19,PowderMilk,A,0
23,19,PowderMilk,B,0
23,19,PowderMilk,C,0
23,19,PowderMilk,D,0
23,19,Flavour,A,0
23,19,Flavour,B,0
23,19,Flavour,C,0
23,19,Flavour,D,0
23,20,Sugar,A,0
23,20,Sugar,B,0
23,20,Sugar,C,0
23,20,Sugar,D,0
23,20,PowderMilk,A,0
23,20,PowderMilk,B,0
23,20,PowderMilk,C,0
23,20,PowderMilk,D,0
23,20,Flavour,A,0
23,20,Flavour,B,0
23,20,Flavour,C,0
23,20,Flavour,D,0
23,21,Sugar,A,0
23,21,Sugar,B,0
23,21,Sugar,C,0
23,21,Sugar,D,0
23,21,PowderMilk,A,0
23,21,PowderMilk,B,0
23,21,PowderMilk,C,0
23,21,PowderMilk,D,0
23,21,Flavour,A,0
23,21,Flavour,B,0
23,21,Flavour,C,0
23,21,Flavour,D,0
23,22,Sugar,A,0
23,22,Sugar,B,0
23,22,Sugar,C,0
23,22,Sugar,D,0
23,22,PowderMilk,A,0
23,22,PowderMilk,B,0
23,22,PowderMilk,C,0
23,22,PowderMilk,D,0
23,22,Flavour,A,0
23,22,Flavour,B,0
23,22,Flavour,C,0
23,22,Flavour,D,0
23,23,Sugar,A,0
23,23,Sugar,B,0
23,23,Sugar,C,0
23,23,Sugar,D,0
23,23,PowderMilk,A,0
23,23,PowderMilk,B,0
23,23,PowderMilk,C,0
23,23,PowderMilk,D,0
23,23,Flavour,A,0
23,23,Flavour,B,0
23,23,Flavour,C,0
23,23,Flavour,D,0
23,24,Sugar,A,0
23,24,Sugar,B,0
23,24,Sugar,C,0
23,24,Sugar,D,0
23,24,PowderMilk,A,0
23,24,PowderMilk,B,0
23,24,PowderMilk,C,0
23,24,PowderMilk,D,0
23,24,Flavour,A,0
23,24,Flavour,B,0
23,24,Flavour,C,0
23,24,Flavour,D,0
23,25,Sugar,A,0
23,25,Sugar,B,0
23,25,Sugar,C,0
23,25,Sugar,D,0
23,25,PowderMilk,A,0
23,25,PowderMilk,B,0
23,25,PowderMilk,C,0
23,25,PowderMilk,D,0
23,25,Flavour,A,0
23,25,Flavour,B,0
23,25,Flavour,C,0
23,25,Flavour,D,0
23,26,Sugar,A,0
23,26,Sugar,B,0
23,26,Sugar,C,0
23,26,Sugar,D,0
23,26,PowderMilk,A,0
23,26,PowderMilk,B,0
23,26,PowderMilk,C,0
23,26,PowderMilk,D,0
23,26,Flavour,A,0
23,26,Flavour,B,0
23,26,Flavour,C,0
23,26,Flavour,D,0
23,27,Sugar,A,0
23,27,Sugar,B,0
23,27,Sugar,C,0
23,27,Sugar,D,0
23,27,PowderMilk,A,0
23,27,PowderMilk,B,0
23,27,PowderMilk,C,0
23,27,PowderMilk,D,0
23,27,Flavour,A,0
23,27,Flavour,B,0
23,27,Flavour,C,0
23,27,Flavour,D,0
23,28,Sugar,A,0
23,28,Sugar,B,0
23,28,Sugar,C,0
23,28,Sugar,D,0
23,28,PowderMilk,A,0
23,28,PowderMilk,B,0
23,28,PowderMilk,C,0
23,28,PowderMilk,D,0
23,28,Flavour,A,0
23,28,Flavour,B,0
23,28,Flavour,C,0
23,28,Flavour,D,0
23,29,Sugar,A,0
23,29,Sugar,B,0
23,29,Sugar,C,0
23,29,Sugar,D,0
23,29,PowderMilk,A,0
23,29,PowderMilk,B,0
23,29,PowderMilk,C,0
23,29,PowderMilk,D,0
23,29,Flavour,A,0
23,29,Flavour,B,0
23,29,Flavour,C,0
23,29,Flavour,D,0
23,30,Sugar,A,0
23,30,Sugar,B,0
23,30,Sugar,C,0
23,30,Sugar,D,0
23,30,PowderMilk,A,0
23,30,PowderMilk,B,0
23,30,PowderMilk,C,0
23,30,PowderMilk,D,0
23,30,Flavour,A,0
23,30,Flavour,B,0
23,30,Flavour,C,0
23,30,Flavour,D,0
24,1,Sugar,A,0
24,1,Sugar,B,0
24,1,Sugar,C,0
24,1,Sugar,D,0
24,1,PowderMilk,A,0
24,1,PowderMilk,B,0
24,1,PowderMilk,C,0
24,1,PowderMilk,D,0
24,1,Flavour,A,0
24,1,Flavour,B,0
24,1,Flavour,C,0
24,1,Flavour,D,0
24,2,Sugar,A,0
24,2,Sugar,B,0
24,2,Sugar,C,0
24,2,Sugar,D,0
24,2,PowderMilk,A,0
24,2,PowderMilk,B,0
24,2,PowderMilk,C,0
24,2,PowderMilk,D,0
24,2,Flavour,A,0
24,2,Flavour,B,0
24,2,Flavour,C,0
24,2,Flavour,D,0
24,3,Sugar,A,0
24,3,Sugar,B,0
24,3,Sugar,C,0
24,3,Sugar,D,0
24,3,PowderMilk,A,0
24,3,PowderMilk,B,0
24,3,PowderMilk,C,0
24,3,PowderMilk,D,0
24,3,Flavour,A,0
24,3,Flavour,B,0
24,3,Flavour,C,0
24,3,Flavour,D,0
24,4,Sugar,A,0
24,4,Sugar,B,0
24,4,Sugar,C,0
24,4,Sugar,D,0
24,4,PowderMilk,A,0
24,4,PowderMilk,B,0
24,4,PowderMilk,C,0
24,4,PowderMilk,D,0
24,4,Flavour,A,0
24,4,Flavour,B,0
24,4,Flavour,C,0
24,4,Flavour,D,0
24,5,Sugar,A,0
24,5,Sugar,B,0
24,5,Sugar,C,0
24,5,Sugar,D,0
24,5,PowderMilk,A,0
24,5,PowderMilk,B,0
24,5,PowderMilk,C,0
24,5,PowderMilk,D,0
24,5,Flavour,A,0
24,5,Flavour,B,0
24,5,Flavour,C,0
24,5,Flavour,D,0
24,6,Sugar,A,0
24,6,Sugar,B,0
24,6,Sugar,C,0
24,6,Sugar,D,0
24,6,PowderMilk,A,0
24,6,PowderMilk,B,0
24,6,PowderMilk,C,0
24,6,PowderMilk,D,0
24,6,Flavour,A,0
24,6,Flavour,B,0
24,6,Flavour,C,0
24,6,Flavour,D,0
24,7,Sugar,A,0
24,7,Sugar,B,0
24,7,Sugar,C,0
24,7,Sugar,D,0
24,7,PowderMilk,A,0
24,7,PowderMilk,B,0
24,7,PowderMilk,C,0
24,7,PowderMilk,D,0
24,7,Flavour,A,0
24,7,Flavour,B,0
24,7,Flavour,C,0
24,7,Flavour,D,0
24,8,Sugar,A,0
24,8,Sugar,B,0
24,8,Sugar,C,0
24,8,Sugar,D,0
24,8,PowderMilk,A,0
24,8,PowderMilk,B,0
24,8,PowderMilk,C,0
24,8,PowderMilk,D,0
24,8,Flavour,A,0
24,8,Flavour,B,0
24,8,Flavour,C,0
24,8,Flavour,D,0
24,9,Sugar,A,0
24,9,Sugar,B,0
24,9,Sugar,C,0
24,9,Sugar,D,0
24,9,PowderMilk,A,0
24,9,PowderMilk,B,0
24,9,PowderMilk,C,0
24,9,PowderMilk,D,0
24,9,Flavour,A,0
24,9,Flavour,B,0
24,9,Flavour,C,0
24,9,Flavour,D,0
24,10,Sugar,A,0
24,10,Sugar,B,0
24,10,Sugar,C,0
24,10,Sugar,D,0
24,10,PowderMilk,A,0
24,10,PowderMilk,B,0
24,10,PowderMilk,C,0
24,10,PowderMilk,D,0
24,10,Flavour,A,0
24,10,Flavour,B,0
24,10,Flavour,C,0
24,10,Flavour,D,0
24,11,Sugar,A,0
24,11,Sugar,B,0
24,11,Sugar,C,0
24,11,Sugar,D,0
24,11,PowderMilk,A,0
24,11,PowderMilk,B,0
24,11,PowderMilk,C,0
24,11,PowderMilk,D,0
24,11,Flavour,A,0
24,11,Flavour,B,0
24,11,Flavour,C,0
24,11,Flavour,D,0
24,12,Sugar,A,0
24,12,Sugar,B,0
24,12,Sugar,C,0
24,12,Sugar,D,0
24,12,PowderMilk,A,0
24,12,PowderMilk,B,0
24,12,PowderMilk,C,0
24,12,PowderMilk,D,0
24,12,Flavour,A,0
24,12,Flavour,B,0
24,12,Flavour,C,0
24,12,Flavour,D,0
24,13,Sugar,A,0
24,13,Sugar,B,0
24,13,Sugar,C,0
24,13,Sugar,D,0
24,13,PowderMilk,A,0
24,13,PowderMilk,B,0
24,13,PowderMilk,C,0
24,13,PowderMilk,D,0
24,13,Flavour,A,0
24,13,Flavour,B,0
24,13,Flavour,C,0
24,13,Flavour,D,0
24,14,Sugar,A,0
24,14,Sugar,B,0
24,14,Sugar,C,0
24,14,Sugar,D,0
24,14,PowderMilk,A,0
24,14,PowderMilk,B,0
24,14,PowderMilk,C,0
24,14,PowderMilk,D,0
24,14,Flavour,A,0
24,14,Flavour,B,0
24,14,Flavour,C,0
24,14,Flavour,D,0
24,15,Sugar,A,0
24,15,Sugar,B,0
24,15,Sugar,C,0
24,15,Sugar,D,0
24,15,PowderMilk,A,0
24,15,PowderMilk,B,0
24,15,PowderMilk,C,0
24,15,PowderMilk,D,0
24,15,Flavour,A,0
24,15,Flavour,B,0
24,15,Flavour,C,0
24,15,Flavour,D,0
24,16,Sugar,A,0
24,16,Sugar,B,0
24,16,Sugar,C,0
24,16,Sugar,D,0
24,16,PowderMilk,A,0
24,16,PowderMilk,B,0
24,16,PowderMilk,C,0
24,16,PowderMilk,D,0
24,16,Flavour,A,0
24,16,Flavour,B,0
24,16,Flavour,C,0
24,16,Flavour,D,0
24,17,Sugar,A,0
24,17,Sugar,B,0
24,17,Sugar,C,0
24,17,Sugar,D,0
24,17,PowderMilk,A,0
24,17,PowderMilk,B,0
24,17,PowderMilk,C,0
24,17,PowderMilk,D,0
24,17,Flavour,A,0
24,17,Flavour,B,0
24,17,Flavour,C,0
24,17,Flavour,D,0
24,18,Sugar,A,0
24,18,Sugar,B,0
24,18,Sugar,C,0
24,18,Sugar,D,0
24,18,PowderMilk,A,0
24,18,PowderMilk,B,0
24,18,PowderMilk,C,0
24,18,PowderMilk,D,0
24,18,Flavour,A,0
24,18,Flavour,B,0
24,18,Flavour,C,0
24,18,Flavour,D,0
24,19,Sugar,A,0
24,19,Sugar,B,0
24,19,Sugar,C,0
24,19,Sugar,D,0
24,19,PowderMilk,A,0
24,19,PowderMilk,B,0
24,19,PowderMilk,C,0
24,19,PowderMilk,D,0
24,19,Flavour,A,0
24,19,Flavour,B,0
24,19,Flavour,C,0
24,19,Flavour,D,0
24,20,Sugar,A,0
24,20,Sugar,B,0
24,20,Sugar,C,0
24,20,Sugar,D,0
24,20,PowderMilk,A,0
24,20,PowderMilk,B,0
24,20,PowderMilk,C,0
24,20,PowderMilk,D,0
24,20,Flavour,A,0
24,20,Flavour,B,0
24,20,Flavour,C,0
24,20,Flavour,D,0
24,21,Sugar,A,0
24,21,Sugar,B,0
24,21,Sugar,C,0
24,21,Sugar,D,0
24,21,PowderMilk,A,0
24,21,PowderMilk,B,0
24,21,PowderMilk,C,0
24,21,PowderMilk,D,0
24,21,Flavour,A,0
24,21,Flavour,B,0
24,21,Flavour,C,0
24,21,Flavour,D,0
24,22,Sugar,A,0
24,22,Sugar,B,0
24,22,Sugar,C,0
24,22,Sugar,D,0
24,22,PowderMilk,A,0
24,22,PowderMilk,B,0
24,22,PowderMilk,C,0
24,22,PowderMilk,D,0
24,22,Flavour,A,0
24,22,Flavour,B,0
24,22,Flavour,C,0
24,22,Flavour,D,0
24,23,Sugar,A,0
24,23,Sugar,B,0
24,23,Sugar,C,0
24,23,Sugar,D,0
24,23,PowderMilk,A,0
24,23,PowderMilk,B,0
24,23,PowderMilk,C,0
24,23,PowderMilk,D,0
24,23,Flavour,A,0
24,23,Flavour,B,0
24,23,Flavour,C,0
24,23,Flavour,D,0
24,24,Sugar,A,0
24,24,Sugar,B,0
24,24,Sugar,C,0
24,24,Sugar,D,0
24,24,PowderMilk,A,0
24,24,PowderMilk,B,0
24,24,PowderMilk,C,0
24,24,PowderMilk,D,0
24,24,Flavour,A,0
24,24,Flavour,B,0
24,24,Flavour,C,0
24,24,Flavour,D,0
24,25,Sugar,A,0
24,25,Sugar,B,0
24,25,Sugar,C,0
24,25,Sugar,D,0
24,25,PowderMilk,A,0
24,25,PowderMilk,B,0
24,25,PowderMilk,C,0
24,25,PowderMilk,D,0
24,25,Flavour,A,0
24,25,Flavour,B,0
24,25,Flavour,C,0
24,25,Flavour,D,0
24,26,Sugar,A,0
24,26,Sugar,B,0
24,26,Sugar,C,0
24,26,Sugar,D,0
24,26,PowderMilk,A,0
24,26,PowderMilk,B,0
24,26,PowderMilk,C,0
24,26,PowderMilk,D,0
24,26,Flavour,A,0
24,26,Flavour,B,0
24,26,Flavour,C,0
24,26,Flavour,D,0
24,27,Sugar,A,0
24,27,Sugar,B,0
24,27,Sugar,C,0
24,27,Sugar,D,0
24,27,PowderMilk,A,0
24,27,PowderMilk,B,0
24,27,PowderMilk,C,0
24,27,PowderMilk,D,0
24,27,Flavour,A,0
24,27,Flavour,B,0
24,27,Flavour,C,0
24,27,Flavour,D,0
24,28,Sugar,A,0
24,28,Sugar,B,0
24,28,Sugar,C,0
24,28,Sugar,D,0
24,28,PowderMilk,A,0
24,28,PowderMilk,B,0
24,28,PowderMilk,C,0
24,28,PowderMilk,D,0
24,28,Flavour,A,0
24,28,Flavour,B,0
24,28,Flavour,C,0
24,28,Flavour,D,0
24,29,Sugar,A,0
24,29,Sugar,B,0
24,29,Sugar,C,0
24,29,Sugar,D,0
24,29,PowderMilk,A,0
24,29,PowderMilk,B,0
24,29,PowderMilk,C,0
24,29,PowderMilk,D,0
24,29,Flavour,A,0
24,29,Flavour,B,0
24,29,Flavour,C,0
24,29,Flavour,D,0
24,30,Sugar,A,0
24,30,Sugar,B,0
24,30,Sugar,C,0
24,30,Sugar,D,0
24,30,PowderMilk,A,0
24,30,PowderMilk,B,0
24,30,PowderMilk,C,0
24,30,PowderMilk,D,0
24,30,Flavour,A,0
24,30,Flavour,B,0
24,30,Flavour,C,0
24,30,Flavour,D,0
25,1,Sugar,A,0
25,1,Sugar,B,0
25,1,Sugar,C,0
25,1,Sugar,D,0
25,1,PowderMilk,A,0
25,1,PowderMilk,B,0
25,1,PowderMilk,C,0
25,1,PowderMilk,D,0
25,1,Flavour,A,0
25,1,Flavour,B,0
25,1,Flavour,C,0
25,1,Flavour,D,0
25,2,Sugar,A,0
25,2,Sugar,B,0
25,2,Sugar,C,0
25,2,Sugar,D,0
25,2,PowderMilk,A,0
25,2,PowderMilk,B,0
25,2,PowderMilk,C,0
25,2,PowderMilk,D,0
25,2,Flavour,A,0
25,2,Flavour,B,0
25,2,Flavour,C,0
25,2,Flavour,D,0
25,3,Sugar,A,0
25,3,Sugar,B,0
25,3,Sugar,C,0
25,3,Sugar,D,0
25,3,PowderMilk,A,0
25,3,PowderMilk,B,0
25,3,PowderMilk,C,0
25,3,PowderMilk,D,0
25,3,Flavour,A,0
25,3,Flavour,B,0
25,3,Flavour,C,0
25,3,Flavour,D,0
25,4,Sugar,A,0
25,4,Sugar,B,0
25,4,Sugar,C,0
25,4,Sugar,D,0
25,4,PowderMilk,A,0
25,4,PowderMilk,B,0
25,4,PowderMilk,C,0
25,4,PowderMilk,D,0
25,4,Flavour,A,0
25,4,Flavour,B,0
25,4,Flavour,C,0
25,4,Flavour,D,0
25,5,Sugar,A,0
25,5,Sugar,B,0
25,5,Sugar,C,0
25,5,Sugar,D,0
25,5,PowderMilk,A,0
25,5,PowderMilk,B,0
25,5,PowderMilk,C,0
25,5,PowderMilk,D,0
25,5,Flavour,A,0
25,5,Flavour,B,0
25,5,Flavour,C,0
25,5,Flavour,D,0
25,6,Sugar,A,0
25,6,Sugar,B,0
25,6,Sugar,C,0
25,6,Sugar,D,0
25,6,PowderMilk,A,0
25,6,PowderMilk,B,0
25,6,PowderMilk,C,0
25,6,PowderMilk,D,0
25,6,Flavour,A,0
25,6,Flavour,B,0
25,6,Flavour,C,0
25,6,Flavour,D,0
25,7,Sugar,A,0
25,7,Sugar,B,0
25,7,Sugar,C,0
25,7,Sugar,D,0
25,7,PowderMilk,A,0
25,7,PowderMilk,B,0
25,7,PowderMilk,C,0
25,7,PowderMilk,D,0
25,7,Flavour,A,0
25,7,Flavour,B,0
25,7,Flavour,C,0
25,7,Flavour,D,0
25,8,Sugar,A,0
25,8,Sugar,B,0
25,8,Sugar,C,0
25,8,Sugar,D,0
25,8,PowderMilk,A,0
25,8,PowderMilk,B,0
25,8,PowderMilk,C,0
25,8,PowderMilk,D,0
25,8,Flavour,A,0
25,8,Flavour,B,0
25,8,Flavour,C,0
25,8,Flavour,D,0
25,9,Sugar,A,0
25,9,Sugar,B,0
25,9,Sugar,C,0
25,9,Sugar,D,0
25,9,PowderMilk,A,0
25,9,PowderMilk,B,0
25,9,PowderMilk,C,0
25,9,PowderMilk,D,0
25,9,Flavour,A,0
25,9,Flavour,B,0
25,9,Flavour,C,0
25,9,Flavour,D,0
25,10,Sugar,A,0
25,10,Sugar,B,0
25,10,Sugar,C,0
25,10,Sugar,D,0
25,10,PowderMilk,A,0
25,10,PowderMilk,B,0
25,10,PowderMilk,C,0
25,10,PowderMilk,D,0
25,10,Flavour,A,0
25,10,Flavour,B,0
25,10,Flavour,C,0
25,10,Flavour,D,0
25,11,Sugar,A,0
25,11,Sugar,B,0
25,11,Sugar,C,0
25,11,Sugar,D,0
25,11,PowderMilk,A,0
25,11,PowderMilk,B,0
25,11,PowderMilk,C,0
25,11,PowderMilk,D,0
25,11,Flavour,A,0
25,11,Flavour,B,0
25,11,Flavour,C,0
25,11,Flavour,D,0
25,12,Sugar,A,0
25,12,Sugar,B,0
25,12,Sugar,C,0
25,12,Sugar,D,0
25,12,PowderMilk,A,0
25,12,PowderMilk,B,0
25,12,PowderMilk,C,0
25,12,PowderMilk,D,0
25,12,Flavour,A,0
25,12,Flavour,B,0
25,12,Flavour,C,0
25,12,Flavour,D,0
25,13,Sugar,A,0
25,13,Sugar,B,0
25,13,Sugar,C,0
25,13,Sugar,D,0
25,13,PowderMilk,A,0
25,13,PowderMilk,B,0
25,13,PowderMilk,C,0
25,13,PowderMilk,D,0
25,13,Flavour,A,0
25,13,Flavour,B,0
25,13,Flavour,C,0
25,13,Flavour,D,0
25,14,Sugar,A,0
25,14,Sugar,B,0
25,14,Sugar,C,0
25,14,Sugar,D,0
25,14,PowderMilk,A,0
25,14,PowderMilk,B,0
25,14,PowderMilk,C,0
25,14,PowderMilk,D,0
25,14,Flavour,A,0
25,14,Flavour,B,0
25,14,Flavour,C,0
25,14,Flavour,D,0
25,15,Sugar,A,0
25,15,Sugar,B,0
25,15,Sugar,C,0
25,15,Sugar,D,0
25,15,PowderMilk,A,0
25,15,PowderMilk,B,0
25,15,PowderMilk,C,0
25,15,PowderMilk,D,0
25,15,Flavour,A,0
25,15,Flavour,B,0
25,15,Flavour,C,0
25,15,Flavour,D,0
25,16,Sugar,A,0
25,16,Sugar,B,0
25,16,Sugar,C,0
25,16,Sugar,D,0
25,16,PowderMilk,A,0
25,16,PowderMilk,B,0
25,16,PowderMilk,C,0
25,16,PowderMilk,D,0
25,16,Flavour,A,0
25,16,Flavour,B,0
25,16,Flavour,C,0
25,16,Flavour,D,0
25,17,Sugar,A,0
25,17,Sugar,B,0
25,17,Sugar,C,0
25,17,Sugar,D,0
25,17,PowderMilk,A,0
25,17,PowderMilk,B,0
25,17,PowderMilk,C,0
25,17,PowderMilk,D,0
25,17,Flavour,A,0
25,17,Flavour,B,0
25,17,Flavour,C,0
25,17,Flavour,D,0
25,18,Sugar,A,0
25,18,Sugar,B,0
25,18,Sugar,C,0
25,18,Sugar,D,0
25,18,PowderMilk,A,0
25,18,PowderMilk,B,0
25,18,PowderMilk,C,0
25,18,PowderMilk,D,0
25,18,Flavour,A,0
25,18,Flavour,B,0
25,18,Flavour,C,0
25,18,Flavour,D,0
25,19,Sugar,A,0
25,19,Sugar,B,0
25,19,Sugar,C,0
25,19,Sugar,D,0
25,19,PowderMilk,A,0
25,19,PowderMilk,B,0
25,19,PowderMilk,C,0
25,19,PowderMilk,D,0
25,19,Flavour,A,0
25,19,Flavour,B,0
25,19,Flavour,C,0
25,19,Flavour,D,0
25,20,Sugar,A,0
25,20,Sugar,B,0
25,20,Sugar,C,0
25,20,Sugar,D,0
25,20,PowderMilk,A,0
25,20,PowderMilk,B,0
25,20,PowderMilk,C,0
25,20,PowderMilk,D,0
25,20,Flavour,A,0
25,20,Flavour,B,0
25,20,Flavour,C,0
25,20,Flavour,D,0
25,21,Sugar,A,0
25,21,Sugar,B,0
25,21,Sugar,C,0
25,21,Sugar,D,0
25,21,PowderMilk,A,0
25,21,PowderMilk,B,0
25,21,PowderMilk,C,0
25,21,PowderMilk,D,0
25,21,Flavour,A,0
25,21,Flavour,B,0
25,21,Flavour,C,0
25,21,Flavour,D,0
25,22,Sugar,A,0
25,22,Sugar,B,0
25,22,Sugar,C,0
25,22,Sugar,D,0
25,22,PowderMilk,A,0
25,22,PowderMilk,B,0
25,22,PowderMilk,C,0
25,22,PowderMilk,D,0
25,22,Flavour,A,0
25,22,Flavour,B,0
25,22,Flavour,C,0
25,22,Flavour,D,0
25,23,Sugar,A,0
25,23,Sugar,B,0
25,23,Sugar,C,0
25,23,Sugar,D,0
25,23,PowderMilk,A,0
25,23,PowderMilk,B,0
25,23,PowderMilk,C,0
25,23,PowderMilk,D,0
25,23,Flavour,A,0
25,23,Flavour,B,0
25,23,Flavour,C,0
25,23,Flavour,D,0
25,24,Sugar,A,0
25,24,Sugar,B,0
25,24,Sugar,C,0
25,24,Sugar,D,0
25,24,PowderMilk,A,0
25,24,PowderMilk,B,0
25,24,PowderMilk,C,0
25,24,PowderMilk,D,0
25,24,Flavour,A,0
25,24,Flavour,B,0
25,24,Flavour,C,0
25,24,Flavour,D,0
25,25,Sugar,A,0
25,25,Sugar,B,0
25,25,Sugar,C,0
25,25,Sugar,D,0
25,25,PowderMilk,A,0
25,25,PowderMilk,B,0
25,25,PowderMilk,C,0
25,25,PowderMilk,D,0
25,25,Flavour,A,0
25,25,Flavour,B,0
25,25,Flavour,C,0
25,25,Flavour,D,0
25,26,Sugar,A,0
25,26,Sugar,B,0
25,26,Sugar,C,0
25,26,Sugar,D,0
25,26,PowderMilk,A,0
25,26,PowderMilk,B,0
25,26,PowderMilk,C,0
25,26,PowderMilk,D,0
25,26,Flavour,A,0
25,26,Flavour,B,0
25,26,Flavour,C,0
25,26,Flavour,D,0
25,27,Sugar,A,0
25,27,Sugar,B,0
25,27,Sugar,C,0
25,27,Sugar,D,0
25,27,PowderMilk,A,0
25,27,PowderMilk,B,0
25,27,PowderMilk,C,0
25,27,PowderMilk,D,0
25,27,Flavour,A,0
25,27,Flavour,B,0
25,27,Flavour,C,0
25,27,Flavour,D,0
25,28,Sugar,A,0
25,28,Sugar,B,0
25,28,Sugar,C,0
25,28,Sugar,D,0
25,28,PowderMilk,A,0
25,28,PowderMilk,B,0
25,28,PowderMilk,C,0
25,28,PowderMilk,D,0
25,28,Flavour,A,0
25,28,Flavour,B,0
25,28,Flavour,C,0
25,28,Flavour,D,0
25,29,Sugar,A,0
25,29,Sugar,B,0
25,29,Sugar,C,0
25,29,Sugar,D,0
25,29,PowderMilk,A,0
25,29,PowderMilk,B,0
25,29,PowderMilk,C,0
25,29,PowderMilk,D,0
25,29,Flavour,A,0
25,29,Flavour,B,0
25,29,Flavour,C,0
25,29,Flavour,D,0
25,30,Sugar,A,0
25,30,Sugar,B,0
25,30,Sugar,C,0
25,30,Sugar,D,0
25,30,PowderMilk,A,0
25,30,PowderMilk,B,0
25,30,PowderMilk,C,0
25,30,PowderMilk,D,0
25,30,Flavour,A,0
25,30,Flavour,B,0
25,30,Flavour,C,0
25,30,Flavour,D,0
26,1,Sugar,A,0
26,1,Sugar,B,0
26,1,Sugar,C,0
26,1,Sugar,D,0
26,1,PowderMilk,A,0
26,1,PowderMilk,B,0
26,1,PowderMilk,C,0
26,1,PowderMilk,D,0
26,1,Flavour,A,0
26,1,Flavour,B,0
26,1,Flavour,C,0
26,1,Flavour,D,0
26,2,Sugar,A,0
26,2,Sugar,B,0
26,2,Sugar,C,0
26,2,Sugar,D,0
26,2,PowderMilk,A,0
26,2,PowderMilk,B,0
26,2,PowderMilk,C,0
26,2,PowderMilk,D,0
26,2,Flavour,A,0
26,2,Flavour,B,0
26,2,Flavour,C,0
26,2,Flavour,D,0
26,3,Sugar,A,0
26,3,Sugar,B,0
26,3,Sugar,C,0
26,3,Sugar,D,0
26,3,PowderMilk,A,0
26,3,PowderMilk,B,0
26,3,PowderMilk,C,0
26,3,PowderMilk,D,0
26,3,Flavour,A,0
26,3,Flavour,B,0
26,3,Flavour,C,0
26,3,Flavour,D,0
26,4,Sugar,A,0
26,4,Sugar,B,0
26,4,Sugar,C,0
26,4,Sugar,D,0
26,4,PowderMilk,A,0
26,4,PowderMilk,B,0
26,4,PowderMilk,C,0
26,4,PowderMilk,D,0
26,4,Flavour,A,0
26,4,Flavour,B,0
26,4,Flavour,C,0
26,4,Flavour,D,0
26,5,Sugar,A,0
26,5,Sugar,B,0
26,5,Sugar,C,0
26,5,Sugar,D,0
26,5,PowderMilk,A,0
26,5,PowderMilk,B,0
26,5,PowderMilk,C,0
26,5,PowderMilk,D,0
26,5,Flavour,A,0
26,5,Flavour,B,0
26,5,Flavour,C,0
26,5,Flavour,D,0
26,6,Sugar,A,0
26,6,Sugar,B,0
26,6,Sugar,C,0
26,6,Sugar,D,0
26,6,PowderMilk,A,0
26,6,PowderMilk,B,0
26,6,PowderMilk,C,0
26,6,PowderMilk,D,0
26,6,Flavour,A,0
26,6,Flavour,B,0
26,6,Flavour,C,0
26,6,Flavour,D,0
26,7,Sugar,A,0
26,7,Sugar,B,0
26,7,Sugar,C,0
26,7,Sugar,D,0
26,7,PowderMilk,A,0
26,7,PowderMilk,B,0
26,7,PowderMilk,C,0
26,7,PowderMilk,D,0
26,7,Flavour,A,0
26,7,Flavour,B,0
26,7,Flavour,C,0
26,7,Flavour,D,0
26,8,Sugar,A,0
26,8,Sugar,B,0
26,8,Sugar,C,0
26,8,Sugar,D,0
26,8,PowderMilk,A,0
26,8,PowderMilk,B,0
26,8,PowderMilk,C,0
26,8,PowderMilk,D,0
26,8,Flavour,A,0
26,8,Flavour,B,0
26,8,Flavour,C,0
26,8,Flavour,D,0
26,9,Sugar,A,0
26,9,Sugar,B,0
26,9,Sugar,C,0
26,9,Sugar,D,0
26,9,PowderMilk,A,0
26,9,PowderMilk,B,0
26,9,PowderMilk,C,0
26,9,PowderMilk,D,0
26,9,Flavour,A,0
26,9,Flavour,B,0
26,9,Flavour,C,0
26,9,Flavour,D,0
26,10,Sugar,A,0
26,10,Sugar,B,0
26,10,Sugar,C,0
26,10,Sugar,D,0
26,10,PowderMilk,A,0
26,10,PowderMilk,B,0
26,10,PowderMilk,C,0
26,10,PowderMilk,D,0
26,10,Flavour,A,0
26,10,Flavour,B,0
26,10,Flavour,C,0
26,10,Flavour,D,0
26,11,Sugar,A,0
26,11,Sugar,B,0
26,11,Sugar,C,0
26,11,Sugar,D,0
26,11,PowderMilk,A,0
26,11,PowderMilk,B,0
26,11,PowderMilk,C,0
26,11,PowderMilk,D,0
26,11,Flavour,A,0
26,11,Flavour,B,0
26,11,Flavour,C,0
26,11,Flavour,D,0
26,12,Sugar,A,0
26,12,Sugar,B,0
26,12,Sugar,C,0
26,12,Sugar,D,0
26,12,PowderMilk,A,0
26,12,PowderMilk,B,0
26,12,PowderMilk,C,0
26,12,PowderMilk,D,0
26,12,Flavour,A,0
26,12,Flavour,B,0
26,12,Flavour,C,0
